"id","date_of_death","individual_id","registration_round","registration_date","registration_update_date","registration_user","registration_update_user"
4038,NA,4038,4,2019-08-12,2019-08-12,"user_1","user_1"
4039,NA,4039,5,2020-02-08,2020-02-08,"user_1","user_1"
4040,NA,4040,6,2020-08-06,2020-08-06,"user_1","user_1"
4041,NA,4041,1,2018-08-17,2018-08-17,"user_1","user_1"
4042,NA,4042,2,2019-02-13,2019-02-13,"user_1","user_1"
4043,NA,4043,2,2019-08-12,2019-08-12,"user_1","user_1"
4044,NA,4044,3,2020-02-08,2020-02-08,"user_1","user_1"
4045,NA,4045,5,2020-08-06,2020-08-06,"user_1","user_1"
4046,NA,4046,2,2018-08-17,2018-08-17,"user_1","user_1"
4047,NA,4047,4,2019-02-13,2019-02-13,"user_1","user_1"
4048,NA,4048,1,2019-08-12,2019-08-12,"user_1","user_1"
4049,NA,4049,6,2020-02-08,2020-02-08,"user_1","user_1"
4050,NA,4050,4,2020-08-06,2020-08-06,"user_1","user_1"
4051,NA,4051,4,2018-08-17,2018-08-17,"user_1","user_1"
4052,NA,4052,1,2019-02-13,2019-02-13,"user_1","user_1"
4053,NA,4053,4,2019-08-12,2019-08-12,"user_1","user_1"
4054,NA,4054,6,2020-02-08,2020-02-08,"user_1","user_1"
4055,NA,4055,1,2020-08-06,2020-08-06,"user_1","user_1"
4056,NA,4056,2,2018-08-17,2018-08-17,"user_1","user_1"
4057,NA,4057,1,2019-02-13,2019-02-13,"user_1","user_1"
4058,NA,4058,3,2019-08-12,2019-08-12,"user_1","user_1"
4059,NA,4059,5,2020-02-08,2020-02-08,"user_1","user_1"
4060,NA,4060,6,2020-08-06,2020-08-06,"user_1","user_1"
4061,NA,4061,6,2018-08-17,2018-08-17,"user_1","user_1"
4062,NA,4062,2,2019-02-13,2019-02-13,"user_1","user_1"
4063,NA,4063,3,2019-08-12,2019-08-12,"user_1","user_1"
4064,NA,4064,2,2020-02-08,2020-02-08,"user_1","user_1"
4065,NA,4065,4,2020-08-06,2020-08-06,"user_1","user_1"
4066,NA,4066,6,2018-08-17,2018-08-17,"user_1","user_1"
4067,NA,4067,1,2019-02-13,2019-02-13,"user_1","user_1"
4068,NA,4068,4,2019-08-12,2019-08-12,"user_1","user_1"
4069,NA,4069,4,2020-02-08,2020-02-08,"user_1","user_1"
4070,NA,4070,2,2020-08-06,2020-08-06,"user_1","user_1"
4071,NA,4071,6,2018-08-17,2018-08-17,"user_1","user_1"
4072,NA,4072,4,2019-02-13,2019-02-13,"user_1","user_1"
4073,NA,4073,2,2019-08-12,2019-08-12,"user_1","user_1"
4074,NA,4074,5,2020-02-08,2020-02-08,"user_1","user_1"
4075,NA,4075,4,2020-08-06,2020-08-06,"user_1","user_1"
4076,NA,4076,3,2018-08-17,2018-08-17,"user_1","user_1"
4077,NA,4077,2,2019-02-13,2019-02-13,"user_1","user_1"
4078,NA,4078,2,2019-08-12,2019-08-12,"user_1","user_1"
4079,NA,4079,4,2020-02-08,2020-02-08,"user_1","user_1"
4080,NA,4080,2,2020-08-06,2020-08-06,"user_1","user_1"
4081,NA,4081,2,2018-08-17,2018-08-17,"user_1","user_1"
4082,NA,4082,5,2019-02-13,2019-02-13,"user_1","user_1"
4083,NA,4083,4,2019-08-12,2019-08-12,"user_1","user_1"
4084,NA,4084,3,2020-02-08,2020-02-08,"user_1","user_1"
4085,NA,4085,3,2020-08-06,2020-08-06,"user_1","user_1"
4086,NA,4086,4,2018-08-17,2018-08-17,"user_1","user_1"
4087,NA,4087,5,2019-02-13,2019-02-13,"user_1","user_1"
4088,NA,4088,3,2019-08-12,2019-08-12,"user_1","user_1"
4089,NA,4089,2,2020-02-08,2020-02-08,"user_1","user_1"
4090,NA,4090,4,2020-08-06,2020-08-06,"user_1","user_1"
4091,NA,4091,2,2018-08-17,2018-08-17,"user_1","user_1"
4092,NA,4092,2,2019-02-13,2019-02-13,"user_1","user_1"
4093,NA,4093,5,2019-08-12,2019-08-12,"user_1","user_1"
4094,NA,4094,4,2020-02-08,2020-02-08,"user_1","user_1"
4095,NA,4095,4,2020-08-06,2020-08-06,"user_1","user_1"
4096,NA,4096,2,2018-08-17,2018-08-17,"user_1","user_1"
4097,NA,4097,4,2019-02-13,2019-02-13,"user_1","user_1"
4098,NA,4098,6,2019-08-12,2019-08-12,"user_1","user_1"
4099,NA,4099,1,2020-02-08,2020-02-08,"user_1","user_1"
4100,NA,4100,3,2020-08-06,2020-08-06,"user_1","user_1"
4101,NA,4101,4,2018-08-17,2018-08-17,"user_1","user_1"
4102,NA,4102,4,2019-02-13,2019-02-13,"user_1","user_1"
4103,NA,4103,6,2019-08-12,2019-08-12,"user_1","user_1"
4104,NA,4104,5,2020-02-08,2020-02-08,"user_1","user_1"
4105,NA,4105,3,2020-08-06,2020-08-06,"user_1","user_1"
4106,NA,4106,6,2018-08-17,2018-08-17,"user_1","user_1"
4107,NA,4107,4,2019-02-13,2019-02-13,"user_1","user_1"
4108,NA,4108,3,2019-08-12,2019-08-12,"user_1","user_1"
4109,NA,4109,5,2020-02-08,2020-02-08,"user_1","user_1"
4110,NA,4110,4,2020-08-06,2020-08-06,"user_1","user_1"
4111,NA,4111,1,2018-08-17,2018-08-17,"user_1","user_1"
4112,NA,4112,1,2019-02-13,2019-02-13,"user_1","user_1"
4113,NA,4113,6,2019-08-12,2019-08-12,"user_1","user_1"
4114,NA,4114,5,2020-02-08,2020-02-08,"user_1","user_1"
4115,NA,4115,1,2020-08-06,2020-08-06,"user_1","user_1"
4116,NA,4116,1,2018-08-17,2018-08-17,"user_1","user_1"
4117,NA,4117,5,2019-02-13,2019-02-13,"user_1","user_1"
4118,NA,4118,6,2019-08-12,2019-08-12,"user_1","user_1"
4119,NA,4119,6,2020-02-08,2020-02-08,"user_1","user_1"
4120,NA,4120,5,2020-08-06,2020-08-06,"user_1","user_1"
4121,NA,4121,6,2018-08-17,2018-08-17,"user_1","user_1"
4122,NA,4122,4,2019-02-13,2019-02-13,"user_1","user_1"
4123,NA,4123,3,2019-08-12,2019-08-12,"user_1","user_1"
4124,NA,4124,2,2020-02-08,2020-02-08,"user_1","user_1"
4125,NA,4125,6,2020-08-06,2020-08-06,"user_1","user_1"
4126,NA,4126,1,2018-08-17,2018-08-17,"user_1","user_1"
4127,NA,4127,3,2019-02-13,2019-02-13,"user_1","user_1"
4128,NA,4128,3,2019-08-12,2019-08-12,"user_1","user_1"
4129,NA,4129,3,2020-02-08,2020-02-08,"user_1","user_1"
4130,NA,4130,2,2020-08-06,2020-08-06,"user_1","user_1"
4131,NA,4131,3,2018-08-17,2018-08-17,"user_1","user_1"
4132,NA,4132,1,2019-02-13,2019-02-13,"user_1","user_1"
4133,NA,4133,6,2019-08-12,2019-08-12,"user_1","user_1"
4134,NA,4134,3,2020-02-08,2020-02-08,"user_1","user_1"
4135,NA,4135,6,2020-08-06,2020-08-06,"user_1","user_1"
4136,NA,4136,1,2018-08-17,2018-08-17,"user_1","user_1"
4137,NA,4137,2,2019-02-13,2019-02-13,"user_1","user_1"
4138,NA,4138,6,2019-08-12,2019-08-12,"user_1","user_1"
4139,NA,4139,4,2020-02-08,2020-02-08,"user_1","user_1"
4140,NA,4140,4,2020-08-06,2020-08-06,"user_1","user_1"
4141,NA,4141,2,2018-08-17,2018-08-17,"user_1","user_1"
4142,NA,4142,1,2019-02-13,2019-02-13,"user_1","user_1"
4143,NA,4143,4,2019-08-12,2019-08-12,"user_1","user_1"
4144,NA,4144,3,2020-02-08,2020-02-08,"user_1","user_1"
4145,NA,4145,6,2020-08-06,2020-08-06,"user_1","user_1"
4146,NA,4146,2,2018-08-17,2018-08-17,"user_1","user_1"
4147,NA,4147,4,2019-02-13,2019-02-13,"user_1","user_1"
4148,NA,4148,3,2019-08-12,2019-08-12,"user_1","user_1"
4149,NA,4149,1,2020-02-08,2020-02-08,"user_1","user_1"
4150,NA,4150,2,2020-08-06,2020-08-06,"user_1","user_1"
4151,NA,4151,6,2018-08-17,2018-08-17,"user_1","user_1"
4152,NA,4152,6,2019-02-13,2019-02-13,"user_1","user_1"
4153,NA,4153,1,2019-08-12,2019-08-12,"user_1","user_1"
4154,NA,4154,3,2020-02-08,2020-02-08,"user_1","user_1"
4155,NA,4155,1,2020-08-06,2020-08-06,"user_1","user_1"
4156,NA,4156,5,2018-08-17,2018-08-17,"user_1","user_1"
4157,NA,4157,2,2019-02-13,2019-02-13,"user_1","user_1"
4158,NA,4158,1,2019-08-12,2019-08-12,"user_1","user_1"
4159,NA,4159,5,2020-02-08,2020-02-08,"user_1","user_1"
4160,NA,4160,2,2020-08-06,2020-08-06,"user_1","user_1"
4161,NA,4161,2,2018-08-17,2018-08-17,"user_1","user_1"
4162,NA,4162,5,2019-02-13,2019-02-13,"user_1","user_1"
4163,NA,4163,3,2019-08-12,2019-08-12,"user_1","user_1"
4164,NA,4164,1,2020-02-08,2020-02-08,"user_1","user_1"
4165,NA,4165,4,2020-08-06,2020-08-06,"user_1","user_1"
4166,NA,4166,1,2018-08-17,2018-08-17,"user_1","user_1"
4167,NA,4167,3,2019-02-13,2019-02-13,"user_1","user_1"
4168,NA,4168,2,2019-08-12,2019-08-12,"user_1","user_1"
4169,NA,4169,3,2020-02-08,2020-02-08,"user_1","user_1"
4170,NA,4170,4,2020-08-06,2020-08-06,"user_1","user_1"
4171,NA,4171,1,2018-08-17,2018-08-17,"user_1","user_1"
4172,NA,4172,1,2019-02-13,2019-02-13,"user_1","user_1"
4173,NA,4173,6,2019-08-12,2019-08-12,"user_1","user_1"
4174,NA,4174,5,2020-02-08,2020-02-08,"user_1","user_1"
4175,NA,4175,6,2020-08-06,2020-08-06,"user_1","user_1"
4176,NA,4176,6,2018-08-17,2018-08-17,"user_1","user_1"
4177,NA,4177,1,2019-02-13,2019-02-13,"user_1","user_1"
4178,NA,4178,3,2019-08-12,2019-08-12,"user_1","user_1"
4179,NA,4179,5,2020-02-08,2020-02-08,"user_1","user_1"
4180,NA,4180,3,2020-08-06,2020-08-06,"user_1","user_1"
4181,NA,4181,4,2018-08-17,2018-08-17,"user_1","user_1"
4182,NA,4182,4,2019-02-13,2019-02-13,"user_1","user_1"
4183,NA,4183,3,2019-08-12,2019-08-12,"user_1","user_1"
4184,NA,4184,2,2020-02-08,2020-02-08,"user_1","user_1"
4185,NA,4185,3,2020-08-06,2020-08-06,"user_1","user_1"
4186,NA,4186,5,2018-08-17,2018-08-17,"user_1","user_1"
4187,NA,4187,6,2019-02-13,2019-02-13,"user_1","user_1"
4188,NA,4188,3,2019-08-12,2019-08-12,"user_1","user_1"
4189,NA,4189,1,2020-02-08,2020-02-08,"user_1","user_1"
4190,NA,4190,2,2020-08-06,2020-08-06,"user_1","user_1"
4191,NA,4191,1,2018-08-17,2018-08-17,"user_1","user_1"
4192,NA,4192,5,2019-02-13,2019-02-13,"user_1","user_1"
4193,NA,4193,3,2019-08-12,2019-08-12,"user_1","user_1"
4194,NA,4194,3,2020-02-08,2020-02-08,"user_1","user_1"
4195,NA,4195,4,2020-08-06,2020-08-06,"user_1","user_1"
4196,NA,4196,4,2018-08-17,2018-08-17,"user_1","user_1"
4197,NA,4197,6,2019-02-13,2019-02-13,"user_1","user_1"
4198,NA,4198,1,2019-08-12,2019-08-12,"user_1","user_1"
4199,NA,4199,4,2020-02-08,2020-02-08,"user_1","user_1"
4200,NA,4200,2,2020-08-06,2020-08-06,"user_1","user_1"
4201,NA,4201,2,2021-02-02,2021-02-02,"user_1","user_1"
4202,NA,4202,5,2021-02-02,2021-02-02,"user_1","user_1"
4203,NA,4203,5,2021-02-02,2021-02-02,"user_1","user_1"
4204,NA,4204,5,2021-02-02,2021-02-02,"user_1","user_1"
4205,NA,4205,5,2021-02-02,2021-02-02,"user_1","user_1"
4206,NA,4206,1,2021-02-02,2021-02-02,"user_1","user_1"
4207,NA,4207,5,2021-02-02,2021-02-02,"user_1","user_1"
4208,NA,4208,5,2021-02-02,2021-02-02,"user_1","user_1"
4209,NA,4209,2,2021-02-02,2021-02-02,"user_1","user_1"
4210,NA,4210,1,2021-02-02,2021-02-02,"user_1","user_1"
4211,NA,4211,6,2021-02-02,2021-02-02,"user_1","user_1"
4212,NA,4212,5,2021-02-02,2021-02-02,"user_1","user_1"
4213,NA,4213,6,2021-02-02,2021-02-02,"user_1","user_1"
4214,NA,4214,3,2021-02-02,2021-02-02,"user_1","user_1"
4215,NA,4215,5,2021-02-02,2021-02-02,"user_1","user_1"
4216,NA,4216,4,2021-02-02,2021-02-02,"user_1","user_1"
4217,NA,4217,6,2021-02-02,2021-02-02,"user_1","user_1"
4218,NA,4218,2,2021-02-02,2021-02-02,"user_1","user_1"
4219,NA,4219,4,2021-02-02,2021-02-02,"user_1","user_1"
4220,NA,4220,6,2021-02-02,2021-02-02,"user_1","user_1"
4221,NA,4221,1,2021-02-02,2021-02-02,"user_1","user_1"
4222,NA,4222,2,2021-02-02,2021-02-02,"user_1","user_1"
4223,NA,4223,3,2021-02-02,2021-02-02,"user_1","user_1"
4224,NA,4224,2,2021-02-02,2021-02-02,"user_1","user_1"
4225,NA,4225,2,2021-02-02,2021-02-02,"user_1","user_1"
4226,NA,4226,3,2021-02-02,2021-02-02,"user_1","user_1"
4227,NA,4227,6,2021-02-02,2021-02-02,"user_1","user_1"
4228,NA,4228,4,2021-02-02,2021-02-02,"user_1","user_1"
4229,NA,4229,5,2021-02-02,2021-02-02,"user_1","user_1"
4230,NA,4230,1,2021-02-02,2021-02-02,"user_1","user_1"
4231,NA,4231,1,2021-02-02,2021-02-02,"user_1","user_1"
4232,NA,4232,6,2021-02-02,2021-02-02,"user_1","user_1"
4233,NA,4233,3,2021-02-02,2021-02-02,"user_1","user_1"
4234,NA,4234,6,2021-02-02,2021-02-02,"user_1","user_1"
4235,NA,4235,6,2021-02-02,2021-02-02,"user_1","user_1"
4236,NA,4236,2,2021-02-02,2021-02-02,"user_1","user_1"
4237,NA,4237,1,2021-02-02,2021-02-02,"user_1","user_1"
4238,NA,4238,1,2021-02-02,2021-02-02,"user_1","user_1"
4239,NA,4239,2,2021-02-02,2021-02-02,"user_1","user_1"
4240,NA,4240,2,2021-02-02,2021-02-02,"user_1","user_1"
4241,NA,4241,2,2021-02-02,2021-02-02,"user_1","user_1"
4242,NA,4242,5,2021-02-02,2021-02-02,"user_1","user_1"
4243,NA,4243,2,2021-02-02,2021-02-02,"user_1","user_1"
4244,NA,4244,1,2021-02-02,2021-02-02,"user_1","user_1"
4245,NA,4245,4,2021-02-02,2021-02-02,"user_1","user_1"
4246,NA,4246,4,2021-02-02,2021-02-02,"user_1","user_1"
4247,NA,4247,6,2021-02-02,2021-02-02,"user_1","user_1"
4248,NA,4248,2,2021-02-02,2021-02-02,"user_1","user_1"
4249,NA,4249,5,2021-02-02,2021-02-02,"user_1","user_1"
4250,NA,4250,2,2021-02-02,2021-02-02,"user_1","user_1"
4251,NA,4251,1,2021-02-02,2021-02-02,"user_1","user_1"
4252,NA,4252,4,2021-02-02,2021-02-02,"user_1","user_1"
4253,NA,4253,4,2021-02-02,2021-02-02,"user_1","user_1"
4254,NA,4254,6,2021-02-02,2021-02-02,"user_1","user_1"
4255,NA,4255,3,2021-02-02,2021-02-02,"user_1","user_1"
4256,NA,4256,1,2021-02-02,2021-02-02,"user_1","user_1"
4257,NA,4257,1,2021-02-02,2021-02-02,"user_1","user_1"
4258,NA,4258,2,2021-02-02,2021-02-02,"user_1","user_1"
4259,NA,4259,6,2021-02-02,2021-02-02,"user_1","user_1"
4260,NA,4260,5,2021-02-02,2021-02-02,"user_1","user_1"
4261,NA,4261,2,2021-02-02,2021-02-02,"user_1","user_1"
4262,NA,4262,3,2021-02-02,2021-02-02,"user_1","user_1"
4263,NA,4263,4,2021-02-02,2021-02-02,"user_1","user_1"
4264,NA,4264,4,2021-02-02,2021-02-02,"user_1","user_1"
4265,NA,4265,2,2021-02-02,2021-02-02,"user_1","user_1"
4266,NA,4266,5,2021-02-02,2021-02-02,"user_1","user_1"
4267,NA,4267,6,2021-02-02,2021-02-02,"user_1","user_1"
4268,NA,4268,3,2021-02-02,2021-02-02,"user_1","user_1"
4269,NA,4269,5,2021-02-02,2021-02-02,"user_1","user_1"
4270,NA,4270,5,2021-02-02,2021-02-02,"user_1","user_1"
4271,NA,4271,5,2021-02-02,2021-02-02,"user_1","user_1"
4272,NA,4272,1,2021-02-02,2021-02-02,"user_1","user_1"
4273,NA,4273,2,2021-02-02,2021-02-02,"user_1","user_1"
4274,NA,4274,6,2021-02-02,2021-02-02,"user_1","user_1"
4275,NA,4275,5,2021-02-02,2021-02-02,"user_1","user_1"
4276,NA,4276,5,2021-02-02,2021-02-02,"user_1","user_1"
4277,NA,4277,1,2021-02-02,2021-02-02,"user_1","user_1"
4278,NA,4278,5,2021-02-02,2021-02-02,"user_1","user_1"
4279,NA,4279,6,2021-02-02,2021-02-02,"user_1","user_1"
4280,NA,4280,3,2021-02-02,2021-02-02,"user_1","user_1"
4281,NA,4281,3,2021-02-02,2021-02-02,"user_1","user_1"
4282,NA,4282,1,2021-02-02,2021-02-02,"user_1","user_1"
4283,NA,4283,5,2021-02-02,2021-02-02,"user_1","user_1"
4284,NA,4284,1,2021-02-02,2021-02-02,"user_1","user_1"
4285,NA,4285,4,2021-02-02,2021-02-02,"user_1","user_1"
4286,NA,4286,4,2021-02-02,2021-02-02,"user_1","user_1"
4287,NA,4287,6,2021-02-02,2021-02-02,"user_1","user_1"
4288,NA,4288,6,2021-02-02,2021-02-02,"user_1","user_1"
4289,NA,4289,2,2021-02-02,2021-02-02,"user_1","user_1"
4290,NA,4290,2,2021-02-02,2021-02-02,"user_1","user_1"
4291,NA,4291,1,2021-02-02,2021-02-02,"user_1","user_1"
4292,NA,4292,5,2021-02-02,2021-02-02,"user_1","user_1"
4293,NA,4293,5,2021-02-02,2021-02-02,"user_1","user_1"
4294,NA,4294,3,2021-02-02,2021-02-02,"user_1","user_1"
4295,NA,4295,6,2021-02-02,2021-02-02,"user_1","user_1"
4296,NA,4296,6,2021-02-02,2021-02-02,"user_1","user_1"
4297,NA,4297,2,2021-02-02,2021-02-02,"user_1","user_1"
4298,NA,4298,6,2021-02-02,2021-02-02,"user_1","user_1"
4299,NA,4299,1,2021-02-02,2021-02-02,"user_1","user_1"
4300,NA,4300,4,2021-02-02,2021-02-02,"user_1","user_1"
4301,NA,4301,6,2021-02-02,2021-02-02,"user_1","user_1"
4302,NA,4302,5,2021-02-02,2021-02-02,"user_1","user_1"
4303,NA,4303,1,2021-02-02,2021-02-02,"user_1","user_1"
4304,NA,4304,1,2021-02-02,2021-02-02,"user_1","user_1"
4305,NA,4305,1,2021-02-02,2021-02-02,"user_1","user_1"
4306,NA,4306,6,2021-02-02,2021-02-02,"user_1","user_1"
4307,NA,4307,3,2021-02-02,2021-02-02,"user_1","user_1"
4308,NA,4308,4,2021-02-02,2021-02-02,"user_1","user_1"
4309,NA,4309,5,2021-02-02,2021-02-02,"user_1","user_1"
4310,NA,4310,2,2021-02-02,2021-02-02,"user_1","user_1"
4311,NA,4311,5,2021-02-02,2021-02-02,"user_1","user_1"
4312,NA,4312,2,2021-02-02,2021-02-02,"user_1","user_1"
4313,NA,4313,1,2021-02-02,2021-02-02,"user_1","user_1"
4314,NA,4314,6,2021-02-02,2021-02-02,"user_1","user_1"
4315,NA,4315,1,2021-02-02,2021-02-02,"user_1","user_1"
4316,NA,4316,1,2021-02-02,2021-02-02,"user_1","user_1"
4317,NA,4317,5,2021-02-02,2021-02-02,"user_1","user_1"
4318,NA,4318,5,2021-02-02,2021-02-02,"user_1","user_1"
4319,NA,4319,6,2021-02-02,2021-02-02,"user_1","user_1"
4320,NA,4320,5,2021-02-02,2021-02-02,"user_1","user_1"
4321,NA,4321,3,2021-02-02,2021-02-02,"user_1","user_1"
4322,NA,4322,2,2021-02-02,2021-02-02,"user_1","user_1"
4323,NA,4323,3,2021-02-02,2021-02-02,"user_1","user_1"
4324,NA,4324,2,2021-02-02,2021-02-02,"user_1","user_1"
4325,NA,4325,4,2021-02-02,2021-02-02,"user_1","user_1"
4326,NA,4326,6,2021-02-02,2021-02-02,"user_1","user_1"
4327,NA,4327,2,2021-02-02,2021-02-02,"user_1","user_1"
4328,NA,4328,5,2021-02-02,2021-02-02,"user_1","user_1"
4329,NA,4329,1,2021-02-02,2021-02-02,"user_1","user_1"
4330,NA,4330,4,2021-02-02,2021-02-02,"user_1","user_1"
4331,NA,4331,1,2021-02-02,2021-02-02,"user_1","user_1"
4332,NA,4332,5,2021-02-02,2021-02-02,"user_1","user_1"
4333,NA,4333,3,2021-02-02,2021-02-02,"user_1","user_1"
4334,NA,4334,4,2021-02-02,2021-02-02,"user_1","user_1"
4335,NA,4335,6,2021-02-02,2021-02-02,"user_1","user_1"
4336,NA,4336,5,2021-02-02,2021-02-02,"user_1","user_1"
4337,NA,4337,1,2021-02-02,2021-02-02,"user_1","user_1"
4338,NA,4338,4,2021-02-02,2021-02-02,"user_1","user_1"
4339,NA,4339,6,2021-02-02,2021-02-02,"user_1","user_1"
4340,NA,4340,2,2021-02-02,2021-02-02,"user_1","user_1"
4341,NA,4341,3,2021-02-02,2021-02-02,"user_1","user_1"
4342,NA,4342,1,2021-02-02,2021-02-02,"user_1","user_1"
4343,NA,4343,3,2021-02-02,2021-02-02,"user_1","user_1"
4344,NA,4344,4,2021-02-02,2021-02-02,"user_1","user_1"
4345,NA,4345,3,2021-02-02,2021-02-02,"user_1","user_1"
4346,NA,4346,2,2021-02-02,2021-02-02,"user_1","user_1"
4347,NA,4347,3,2021-02-02,2021-02-02,"user_1","user_1"
4348,NA,4348,4,2021-02-02,2021-02-02,"user_1","user_1"
4349,NA,4349,4,2021-02-02,2021-02-02,"user_1","user_1"
4350,NA,4350,5,2021-02-02,2021-02-02,"user_1","user_1"
4351,NA,4351,5,2021-02-02,2021-02-02,"user_1","user_1"
4352,NA,4352,2,2021-02-02,2021-02-02,"user_1","user_1"
4353,NA,4353,1,2021-02-02,2021-02-02,"user_1","user_1"
4354,NA,4354,3,2021-02-02,2021-02-02,"user_1","user_1"
4355,NA,4355,4,2021-02-02,2021-02-02,"user_1","user_1"
4356,NA,4356,3,2021-02-02,2021-02-02,"user_1","user_1"
4357,NA,4357,6,2021-02-02,2021-02-02,"user_1","user_1"
4358,NA,4358,3,2021-02-02,2021-02-02,"user_1","user_1"
4359,NA,4359,3,2021-02-02,2021-02-02,"user_1","user_1"
4360,NA,4360,4,2021-02-02,2021-02-02,"user_1","user_1"
4361,NA,4361,5,2021-02-02,2021-02-02,"user_1","user_1"
4362,NA,4362,6,2021-02-02,2021-02-02,"user_1","user_1"
4363,NA,4363,1,2021-02-02,2021-02-02,"user_1","user_1"
4364,NA,4364,1,2021-02-02,2021-02-02,"user_1","user_1"
4365,NA,4365,3,2021-02-02,2021-02-02,"user_1","user_1"
4366,NA,4366,5,2021-02-02,2021-02-02,"user_1","user_1"
4367,NA,4367,5,2021-02-02,2021-02-02,"user_1","user_1"
4368,NA,4368,2,2021-02-02,2021-02-02,"user_1","user_1"
4369,NA,4369,2,2021-02-02,2021-02-02,"user_1","user_1"
4370,NA,4370,1,2021-02-02,2021-02-02,"user_1","user_1"
4371,NA,4371,2,2021-02-02,2021-02-02,"user_1","user_1"
4372,NA,4372,4,2021-02-02,2021-02-02,"user_1","user_1"
4373,NA,4373,1,2021-02-02,2021-02-02,"user_1","user_1"
4374,NA,4374,6,2021-02-02,2021-02-02,"user_1","user_1"
4375,NA,4375,4,2021-02-02,2021-02-02,"user_1","user_1"
4376,NA,4376,3,2021-02-02,2021-02-02,"user_1","user_1"
4377,NA,4377,3,2021-02-02,2021-02-02,"user_1","user_1"
4378,NA,4378,5,2021-02-02,2021-02-02,"user_1","user_1"
4379,NA,4379,3,2021-02-02,2021-02-02,"user_1","user_1"
4380,NA,4380,3,2021-02-02,2021-02-02,"user_1","user_1"
4381,NA,4381,6,2021-02-02,2021-02-02,"user_1","user_1"
4382,NA,4382,6,2021-02-02,2021-02-02,"user_1","user_1"
4383,NA,4383,5,2021-02-02,2021-02-02,"user_1","user_1"
4384,NA,4384,5,2021-02-02,2021-02-02,"user_1","user_1"
4385,NA,4385,1,2021-02-02,2021-02-02,"user_1","user_1"
4386,NA,4386,2,2021-02-02,2021-02-02,"user_1","user_1"
4387,NA,4387,4,2021-02-02,2021-02-02,"user_1","user_1"
4388,NA,4388,6,2021-02-02,2021-02-02,"user_1","user_1"
4389,NA,4389,4,2021-02-02,2021-02-02,"user_1","user_1"
4390,NA,4390,6,2021-02-02,2021-02-02,"user_1","user_1"
4391,NA,4391,6,2021-02-02,2021-02-02,"user_1","user_1"
4392,NA,4392,5,2021-02-02,2021-02-02,"user_1","user_1"
4393,NA,4393,4,2021-02-02,2021-02-02,"user_1","user_1"
4394,NA,4394,5,2021-02-02,2021-02-02,"user_1","user_1"
4395,NA,4395,3,2021-02-02,2021-02-02,"user_1","user_1"
4396,NA,4396,3,2021-02-02,2021-02-02,"user_1","user_1"
4397,NA,4397,4,2021-02-02,2021-02-02,"user_1","user_1"
4398,NA,4398,1,2021-02-02,2021-02-02,"user_1","user_1"
4399,NA,4399,4,2021-02-02,2021-02-02,"user_1","user_1"
4400,NA,4400,6,2021-02-02,2021-02-02,"user_1","user_1"
4401,NA,4401,5,2021-02-02,2021-02-02,"user_1","user_1"
4402,NA,4402,5,2021-02-02,2021-02-02,"user_1","user_1"
4403,NA,4403,4,2021-02-02,2021-02-02,"user_1","user_1"
4404,NA,4404,6,2021-02-02,2021-02-02,"user_1","user_1"
4405,NA,4405,3,2021-02-02,2021-02-02,"user_1","user_1"
4406,NA,4406,5,2021-02-02,2021-02-02,"user_1","user_1"
4407,NA,4407,2,2021-02-02,2021-02-02,"user_1","user_1"
4408,NA,4408,6,2021-02-02,2021-02-02,"user_1","user_1"
4409,NA,4409,2,2021-02-02,2021-02-02,"user_1","user_1"
4410,NA,4410,4,2021-02-02,2021-02-02,"user_1","user_1"
4411,NA,4411,6,2021-02-02,2021-02-02,"user_1","user_1"
4412,NA,4412,3,2021-02-02,2021-02-02,"user_1","user_1"
4413,NA,4413,3,2021-02-02,2021-02-02,"user_1","user_1"
4414,NA,4414,3,2021-02-02,2021-02-02,"user_1","user_1"
4415,NA,4415,3,2021-02-02,2021-02-02,"user_1","user_1"
4416,NA,4416,4,2021-02-02,2021-02-02,"user_1","user_1"
4417,NA,4417,1,2021-02-02,2021-02-02,"user_1","user_1"
4418,NA,4418,4,2021-02-02,2021-02-02,"user_1","user_1"
4419,NA,4419,2,2021-02-02,2021-02-02,"user_1","user_1"
4420,NA,4420,6,2021-02-02,2021-02-02,"user_1","user_1"
4421,NA,4421,4,2021-02-02,2021-02-02,"user_1","user_1"
4422,NA,4422,1,2021-02-02,2021-02-02,"user_1","user_1"
4423,NA,4423,1,2021-02-02,2021-02-02,"user_1","user_1"
4424,NA,4424,2,2021-02-02,2021-02-02,"user_1","user_1"
4425,NA,4425,2,2021-02-02,2021-02-02,"user_1","user_1"
4426,NA,4426,2,2021-02-02,2021-02-02,"user_1","user_1"
4427,NA,4427,6,2021-02-02,2021-02-02,"user_1","user_1"
4428,NA,4428,1,2021-02-02,2021-02-02,"user_1","user_1"
4429,NA,4429,5,2021-02-02,2021-02-02,"user_1","user_1"
4430,NA,4430,3,2021-02-02,2021-02-02,"user_1","user_1"
4431,NA,4431,4,2021-02-02,2021-02-02,"user_1","user_1"
4432,NA,4432,1,2021-02-02,2021-02-02,"user_1","user_1"
4433,NA,4433,1,2021-02-02,2021-02-02,"user_1","user_1"
4434,NA,4434,2,2021-02-02,2021-02-02,"user_1","user_1"
4435,NA,4435,3,2021-02-02,2021-02-02,"user_1","user_1"
